game_id,game_date,team_id,player_id,season,season_type,minutes,realised_off_possessions,turnovers,turnovers_per_100_off_poss,player_tendency_loo,opponent_team_id,opponent_pressure_loo,opponent_pressure_pregame,opponent_pregame_games,opponent_defrtg_loo,opponent_defrtg_pregame
1022100008,2021-05-16,1611661323,1627673,2021,Regular Season,33.266666666666666,64,6,9.375,4.402861860209136,1611661317,13.970365890535229,17.156115087117907,1,102.41911097671606,98.41467001977519
1022100008,2021-05-16,1611661323,1628280,2021,Regular Season,35.266666666666666,68,0,0.0,3.8657171922685656,1611661317,13.970365890535229,17.156115087117907,1,102.41911097671606,98.41467001977519
1022100008,2021-05-16,1611661323,1629492,2021,Regular Season,11.466666666666667,22,0,0.0,3.8306451612903225,1611661317,13.970365890535229,17.156115087117907,1,102.41911097671606,98.41467001977519
1022100008,2021-05-16,1611661323,1629567,2021,Regular Season,34.93333333333333,68,1,1.4705882352941178,2.418096723868955,1611661317,13.970365890535229,17.156115087117907,1,102.41911097671606,98.41467001977519
1022100008,2021-05-16,1611661323,1630096,2021,Regular Season,4.916666666666667,8,0,0.0,5.2631578947368425,1611661317,13.970365890535229,17.156115087117907,1,102.41911097671606,98.41467001977519
1022100008,2021-05-16,1611661323,1630097,2021,Regular Season,6.616666666666667,14,0,0.0,2.6973026973026974,1611661317,13.970365890535229,17.156115087117907,1,102.41911097671606,98.41467001977519
1022100009,2021-05-18,1611661313,204296,2021,Regular Season,11.633333333333333,25,0,0.0,1.6733067729083666,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,204329,2021,Regular Season,10.85,25,1,4.0,1.402805611222445,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,204335,2021,Regular Season,31.766666666666666,66,4,6.0606060606060606,5.411655874190564,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,1628244,2021,Regular Season,35.43333333333333,73,1,1.36986301369863,3.556851311953353,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,1629477,2021,Regular Season,37.46666666666667,77,3,3.896103896103896,5.303867403314917,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,1630119,2021,Regular Season,10.566666666666666,23,2,8.695652173913043,4.64326160815402,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,1630131,2021,Regular Season,27.916666666666668,56,3,5.357142857142857,3.178928247048138,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,1630446,2021,Regular Season,30.066666666666666,61,1,1.639344262295082,2.312543798177996,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661313,1630459,2021,Regular Season,4.283333333333333,9,1,11.11111111111111,2.1337126600284493,1611661324,17.1996879875195,16.03542210094435,1,98.3619344773791,98.7736287829562
1022100009,2021-05-18,1611661324,201480,2021,Regular Season,31.016666666666666,67,2,2.985074626865672,3.841991341991342,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,203024,2021,Regular Season,30.266666666666666,63,1,1.5873015873015872,4.014939309056956,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,203825,2021,Regular Season,31.833333333333332,67,2,2.985074626865672,1.9057171514543632,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,1627671,2021,Regular Season,14.95,33,2,6.0606060606060606,3.5555555555555554,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,1627672,2021,Regular Season,26.683333333333334,59,3,5.084745762711864,6.875,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,1629491,2021,Regular Season,18.416666666666668,37,0,0.0,4.225352112676056,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,1629524,2021,Regular Season,20.183333333333334,40,0,0.0,2.2167487684729066,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100009,2021-05-18,1611661324,1630101,2021,Regular Season,21.366666666666667,45,0,0.0,3.6348949919224554,1611661313,15.304548959136469,17.84415175958938,2,105.78257517347726,95.30359393972203
1022100010,2021-05-18,1611661317,100940,2021,Regular Season,27.183333333333334,53,3,5.660377358490566,5.040871934604905,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,203035,2021,Regular Season,15.883333333333333,33,1,3.0303030303030303,2.616088947024199,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,203398,2021,Regular Season,26.516666666666666,53,2,3.7735849056603774,3.330781010719755,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,203400,2021,Regular Season,26.833333333333332,53,4,7.547169811320755,3.7784299339691856,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,204332,2021,Regular Season,1.9166666666666665,3,0,0.0,2.4,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,1628915,2021,Regular Season,22.95,45,2,4.444444444444445,2.7129679869777537,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,1629482,2021,Regular Season,17.916666666666668,35,2,5.714285714285714,1.6168148746968471,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,1629488,2021,Regular Season,31.533333333333335,64,3,4.6875,2.2326674500587544,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,1629501,2021,Regular Season,20.033333333333335,38,0,0.0,3.463203463203463,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661317,1630136,2021,Regular Season,9.233333333333333,18,2,11.11111111111111,3.0681818181818183,1611661322,17.704122877930477,17.635801623454466,1,104.48666127728374,97.33191766277358
1022100010,2021-05-18,1611661322,201507,2021,Regular Season,20.966666666666665,43,0,0.0,2.4787535410764874,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,201919,2021,Regular Season,13.083333333333334,24,0,0.0,2.693208430913349,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,202250,2021,Regular Season,33.11666666666667,65,1,1.5384615384615385,3.3429394812680115,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,203849,2021,Regular Season,23.116666666666667,44,1,2.272727272727273,3.380281690140845,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,204333,2021,Regular Season,31.183333333333334,61,1,1.639344262295082,3.5322777101096223,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,1627687,2021,Regular Season,2.1333333333333333,4,0,0.0,0.0,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,1628282,2021,Regular Season,18.933333333333334,42,2,4.761904761904762,2.272727272727273,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,1628286,2021,Regular Season,21.633333333333333,47,2,4.25531914893617,2.6986506746626686,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,1628878,2021,Regular Season,29.933333333333334,58,3,5.172413793103448,3.274985883681536,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100010,2021-05-18,1611661322,1629506,2021,Regular Season,5.9,12,1,8.333333333333334,1.829268292682927,1611661317,14.043583535108958,17.097561154783428,2,102.99636803874093,101.26166280104903
1022100011,2021-05-18,1611661319,202633,2021,Regular Season,22.0,46,0,0.0,3.741007194244604,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,203029,2021,Regular Season,25.633333333333333,52,3,5.769230769230769,1.079136690647482,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,203833,2021,Regular Season,28.483333333333334,59,2,3.389830508474576,4.301075268817204,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,204324,2021,Regular Season,21.2,42,2,4.761904761904762,2.7129337539432177,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,1628242,2021,Regular Season,1.2166666666666668,2,0,0.0,5.545927209705373,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,1628276,2021,Regular Season,24.216666666666665,49,0,0.0,3.459119496855346,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,1628917,2021,Regular Season,4.316666666666666,9,1,11.11111111111111,3.9748953974895396,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,1628932,2021,Regular Season,34.7,69,2,2.898550724637681,2.355460385438972,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,1629498,2021,Regular Season,37.016666666666666,75,1,1.3333333333333333,2.1481806225339763,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661319,1630435,2021,Regular Season,1.2166666666666668,2,0,0.0,2.4054982817869415,1611661328,16.884615384615383,13.866283290729754,1,98.5,100.5385103717486
1022100011,2021-05-18,1611661328,100720,2021,Regular Season,25.333333333333332,52,2,3.8461538461538463,2.811004784688995,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,200676,2021,Regular Season,15.133333333333333,35,1,2.857142857142857,2.3728813559322033,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,203855,2021,Regular Season,13.25,28,2,7.142857142857143,4.355885078776645,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,204319,2021,Regular Season,34.266666666666666,72,0,0.0,3.8322112894873124,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,1627668,2021,Regular Season,36.13333333333333,75,2,2.6666666666666665,2.5167785234899327,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,1628886,2021,Regular Season,14.666666666666666,31,1,3.225806451612903,3.2045240339302543,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,1629478,2021,Regular Season,27.666666666666668,57,0,0.0,2.7728085867620753,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,1629496,2021,Regular Season,26.083333333333332,51,1,1.9607843137254901,2.819956616052061,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,1629568,2021,Regular Season,1.2166666666666668,2,0,0.0,3.4582132564841497,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100011,2021-05-18,1611661328,1630461,2021,Regular Season,5.033333333333333,10,0,0.0,5.0,1611661319,14.741437206178643,15.922892823042984,1,98.82471457353928,105.09802437044422
1022100012,2021-05-19,1611661329,202664,2021,Regular Season,30.916666666666668,74,6,8.108108108108109,4.848719937936385,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,203838,2021,Regular Season,30.216666666666665,72,1,1.3888888888888888,2.242744063324538,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,204327,2021,Regular Season,10.85,23,4,17.391304347826086,0.0,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,1627674,2021,Regular Season,28.8,71,2,2.816901408450704,3.060023538642605,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,1628890,2021,Regular Season,34.86666666666667,82,2,2.4390243902439024,3.7697401935812533,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,1630113,2021,Regular Season,33.666666666666664,78,6,7.6923076923076925,1.2409513960703207,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,1630137,2021,Regular Season,20.783333333333335,47,2,4.25531914893617,4.878048780487805,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661329,1630442,2021,Regular Season,9.933333333333334,23,1,4.3478260869565215,7.142857142857143,1611661330,19.07070707070707,19.920951275421764,1,105.57575757575758,100.9098451279734
1022100012,2021-05-19,1611661330,203026,2021,Regular Season,26.066666666666666,62,1,1.6129032258064515,2.6929982046678638,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
1022100012,2021-05-19,1611661330,203403,2021,Regular Season,18.266666666666666,41,2,4.878048780487805,3.5842293906810037,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
1022100012,2021-05-19,1611661330,203824,2021,Regular Season,17.316666666666666,37,2,5.405405405405405,3.2302405498281788,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
1022100012,2021-05-19,1611661330,204322,2021,Regular Season,17.816666666666666,42,1,2.380952380952381,1.7385257301808066,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
1022100012,2021-05-19,1611661330,204325,2021,Regular Season,17.783333333333335,42,1,2.380952380952381,2.5974025974025974,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
1022100012,2021-05-19,1611661330,1627675,2021,Regular Season,36.61666666666667,87,1,1.1494252873563218,2.7181688125894135,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
1022100012,2021-05-19,1611661330,1628881,2021,Regular Season,26.116666666666667,61,2,3.278688524590164,2.9957203994293864,1611661329,18.59628074385123,17.928912649705516,1,99.07018596280744,92.00333432589538
